CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
23,11,12,4,24,0,0,0.00219298245614035,456
5,3,2,1,38,0,0,0,588
14,11,3,1,33,1,0,0,383
19,9,10,3,53,1,0,0,9206
23,18,5,1,51,0,0,0.000453103760761214,2207
18,7,11,1,39,0,0,0,841
10,8,2,2,29,0,0,0,3860
7,2,5,2,10,0,0,0,470
20,11,9,1,57,1,0,0.000569476082004556,1756
3,2,1,1,28,0,0,0,34
30,15,15,1,45,0,0,0,968
3,2,1,1,26,0,0,0,165
4,3,1,1,28,0,0,0,56
21,17,4,2,11,0,0,0,1005
6,3,3,1,37,0,0,0,881
6,3,3,1,37,0,0,0,510
6,3,3,1,37,0,0,0,734
6,3,3,1,37,0,0,0,3827
6,3,3,1,37,0,0,0,1316
24,18,6,1,51,0,0,0,782
6,3,3,1,37,0,0,0,349
3,2,1,1,28,0,0,0,395
2,0,2,1,26,0,0,0,872
6,3,3,1,37,0,0,0,1078
17,15,2,2,28,0,0,0,704
3,2,1,1,26,0,0,0,105
3,2,1,1,29,0,0,0,198
3,2,1,1,1,0,0,0,123
4,2,2,1,21,0,0,0,75
3,2,1,1,1,0,0,0,184
4,2,2,1,21,0,0,0.00137551581843191,1454
18,10,8,3,62,0,0,0,85
3,1,2,1,29,0,0,0,771
3,1,2,1,29,0,0,0,1017
3,1,2,1,29,0,0,0,768
95,73,22,5,42,2,0,0.00375312760633862,2398
12,8,4,1,49,0,0,0,171
13,11,2,2,42,1,0,0.00304878048780488,328
17,7,10,2,2,1,0,0,379
733,464,269,13,14,2,0,0,1220
61,35,26,6,14,0,0,0,346
20,16,4,3,1,0,0,0.000821018062397373,1218
19,9,10,1,57,1,0,0,1642
12,12,0,1,54,0,0,0,239
268,114,154,3,53,0,0,0,869
318,69,249,4,53,0,0,0,167
251,55,196,4,53,0,0,0,298
104,54,50,3,53,0,0,0,375
42,21,21,3,53,0,0,0,192
63,33,30,3,53,0,0,0,317
54,28,26,3,53,0,0,0,313
68,36,32,4,3,0,0,0,259
68,35,33,3,53,0,0,0,361
67,33,34,3,53,0,0,0,262
49,26,23,3,53,0,0,0,295
43,23,20,3,53,0,0,0,236
51,27,24,3,53,0,0,0,240
45,24,21,3,53,0,0,0,251
