CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
115,77,38,8,4,2,0,0.000535045478865704,1869
1669,1077,592,58,4,11,0,0.000814863102998696,6136
3,0,3,1,119,0,0,0.00309597523219814,969
42,38,4,4,32,1,0,0.000513347022587269,1948
10,6,4,2,56,1,0,0,1296
12,6,6,3,59,0,0,0,1501
247,112,135,7,32,1,0,0.000892060660124889,1121
11,2,9,1,170,0,0,0,215
36,33,3,5,44,1,0,0.000262950302392848,3803
5,0,5,1,119,0,0,0,454
325,163,162,16,4,2,0,0,1046
1118,676,442,5,72,4,0,0,1021
178,152,26,7,37,2,0,0.00168067226890756,1190
7,4,3,1,84,0,0,0,1255
7,4,3,2,86,2,0,0,373
878,685,193,23,4,2,0,0.000342348510783978,2921
1,0,1,1,44,0,0,0,255
38,34,4,14,4,3,0,0.0039564787339268,1011
5,1,4,1,67,0,0,0.000980392156862745,1020
1,1,0,1,119,0,0,0,59
205,113,92,9,9,2,0,0.000529100529100529,1890
18,15,3,2,119,0,0,0.00110497237569061,905
301,222,79,14,4,4,0,0.00172215843857635,1742
936,691,245,31,24,8,0,0.000773395204949729,1293
105,83,22,4,118,1,0,0,520
89,56,33,3,67,0,0,0.00121654501216545,822
58,42,16,8,83,0,0,0.00036941263391208,2707
329,194,135,15,4,3,0,0.000801924619085806,2494
1291,1181,110,19,81,3,0,0.00033178500331785,6028
537,355,182,5,81,1,0,0.000405679513184584,2465
3108,2053,1055,56,4,15,0,0.000433557337957945,4613
7273,6206,1067,27,3,1,0,0.000144300144300144,6930
135,115,20,8,46,4,0,0.00126536514822849,5532
28,28,0,1,137,0,0,0.0025974025974026,385
4478,3548,930,29,22,8,0,0,3329
5,3,2,1,102,1,0,0,422
1,1,0,1,52,0,0,0,299
44,38,6,1,171,0,0,0,274
51,37,14,4,82,0,0,0,727
4,2,2,1,122,0,0,0.00465116279069767,215
2,1,1,1,119,1,0,0,121
4,2,2,1,134,1,0,0.00051975051975052,1924
0,0,0,1,131,0,0,0,46
0,0,0,1,159,0,0,0,42
60,52,8,3,26,1,0,0.00315457413249211,317
11,11,0,1,108,0,0,0,496
6,4,2,2,80,1,0,0,166
14,7,7,2,171,0,0,0,366
10,5,5,2,67,1,0,0.000930232558139535,1075
8,4,4,1,171,0,0,0,162
11,2,9,2,95,0,0,0.00166112956810631,602
56,30,26,5,59,1,0,0.000622083981337481,3215
13,6,7,2,121,1,0,0,513
2,1,1,1,80,1,0,0,135
13,6,7,2,121,1,0,0,1612
8,7,1,5,171,0,0,0,664
1135,768,367,10,169,0,0,0.000783699059561128,1276
45,18,27,2,99,0,0,0,531
17,8,9,1,121,0,0,0,252
22,19,3,7,31,5,0,0.000972762645914397,1028
51,39,12,3,31,2,0,0.00185873605947955,1076
29,14,15,2,17,2,0,0.00306278713629403,653
66,57,9,4,32,2,0,0,650
4,2,2,1,167,0,0,0,136
303,240,63,13,60,4,0,0.000681663258350375,1467
52,42,10,2,32,0,0,0.00199004975124378,1005
11,6,5,3,66,0,0,0,502
10,5,5,2,113,0,0,0.000632511068943707,1581
2,1,1,1,80,1,0,0,138
67,54,13,4,129,1,0,0,579
254,227,27,12,92,2,0,0.00125944584382872,794
276,249,27,11,59,1,0,0.00124223602484472,805
63,52,11,4,129,1,0,0,552
408,381,27,15,16,1,0,0.00138760407030527,2162
69,55,14,5,8,1,0,0,229
79,65,14,4,129,0,0,0,789
62,51,11,4,129,1,0,0,551
9,8,1,2,2,0,0,0,177
142,139,3,7,59,0,0,0.0153061224489796,196
74,66,8,12,59,1,0,0.0227272727272727,132
663,593,70,30,59,2,0,0.00408997955010225,1467
57,49,8,1,127,0,0,0,319
101,90,11,3,129,0,0,0,507
57,49,8,1,129,0,0,0,302
140,119,21,10,8,2,0,0,637
57,49,8,1,129,0,0,0.00598802395209581,334
26,26,0,2,87,0,0,0,706
65,61,4,6,87,2,0,0.0206896551724138,435
57,49,8,1,129,0,0,0,245
1705,1648,57,59,22,5,0,0.00209518108350793,3341
44,30,14,5,18,1,0,0.0028328611898017,353
15,11,4,3,5,0,0,0.00656455142231947,457
256,229,27,12,92,2,0,0.00125628140703518,796
60,52,8,2,129,0,0,0,699
57,49,8,1,129,0,0,0,771
