CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
0,0,0,1,93,1,1,0,47
2,1,1,1,93,1,1,0,30
101,77,24,6,25,6,5,0,626
2,1,1,1,110,1,0,0,112
67,41,26,3,93,2,2,0,181
293,287,6,4,64,4,2,0,305
22,11,11,2,93,2,2,0,267
10,3,7,3,44,3,3,0,121
85,73,12,1,124,1,1,0,566
443,326,117,6,25,6,6,0,1251
64,53,11,5,9,5,4,0,375
529,338,191,7,0,7,6,0,1505
27,22,5,4,25,4,4,0,164
218,77,141,4,9,4,3,0,1368
492,373,119,4,44,4,4,0,1825
52,40,12,1,124,1,1,0,121
29,19,10,1,124,1,1,0,100
2,1,1,2,109,2,2,0,128
1398,894,504,4,25,4,4,0,1963
1222,908,314,7,25,7,6,0,4675
56,51,5,5,25,5,5,0,353
43,14,29,2,109,2,2,0,86
13,5,8,2,109,2,2,0,49
71,37,34,3,25,3,3,0,323
4,4,0,1,124,1,1,0,182
266,180,86,6,25,6,6,0,1636
12,5,7,2,44,2,2,0,70
22,2,20,2,44,2,2,0,229
10,10,0,1,124,1,1,0,43
76,52,24,4,9,4,3,0,185
30,19,11,3,9,3,2,0,156
83,20,63,4,44,4,4,0,144
15,1,14,2,44,2,2,0,109
4,2,2,1,25,1,1,0,39
838,742,96,3,64,3,3,0,739
968,485,483,6,25,6,6,0,1303
12,8,4,4,25,4,4,0,362
1,1,0,2,25,2,2,0,97
16,3,13,2,64,2,2,0,161
0,0,0,1,124,1,1,0,56
2,1,1,2,109,2,2,0,141
225,208,17,2,109,2,2,0,394
59,31,28,4,64,4,4,0,250
5,1,4,2,109,2,2,0,79
199,94,105,4,25,4,4,0,864
17,11,6,1,124,1,1,0,70
53,7,46,1,124,1,1,0,119
85,41,44,4,44,4,4,0,482
5,1,4,2,109,2,2,0,58
11,3,8,1,124,1,1,0,62
7,3,4,1,124,1,1,0,42
52,38,14,4,44,4,4,0,709
0,0,0,1,64,1,1,0,179
862,276,586,4,25,4,4,0,848
6,0,6,1,44,1,1,0,47
3,1,2,1,124,1,1,0,173
84,28,56,2,44,2,2,0,250
22,17,5,2,93,2,2,0,300
4,2,2,2,25,2,2,0,306
71,26,45,4,25,4,4,0,1092
351,264,87,4,25,4,4,0.00036101083032491,5540
32,24,8,3,44,3,3,0,476
106,49,57,3,25,3,3,0,772
12,2,10,2,109,2,2,0,157
29,19,10,3,64,3,3,0,446
1,1,0,1,124,1,1,0,49
9,5,4,2,44,2,2,0,59
0,0,0,1,44,1,1,0,0
0,0,0,1,44,1,1,0,0
174,101,73,2,44,2,2,0,1757
7,4,3,1,124,1,1,0,98
