CODECHURN,LOCADDED,LOCDELETED,REVISIONS,AGE,BUGFIXES,REFACTORINGS,ERROR_DENSITY,LOC
0,0,0,1,53,0,0,0,958
0,0,0,1,53,0,0,0,1212
0,0,0,1,53,0,0,0,270
0,0,0,1,53,0,0,0,245
0,0,0,1,53,0,0,0,1205
0,0,0,1,90,0,0,0,330
0,0,0,1,90,0,0,0,461
0,0,0,1,90,0,0,0,1002
0,0,0,1,90,0,0,0,262
0,0,0,1,90,0,0,0,596
0,0,0,1,90,0,0,0,709
0,0,0,1,90,0,0,0,213
0,0,0,1,90,0,0,0,743
0,0,0,1,90,0,0,0,1052
0,0,0,1,90,0,0,0,301
0,0,0,1,90,0,0,0,287
0,0,0,1,90,0,0,0,1453
0,0,0,1,90,0,0,0,747
0,0,0,1,90,0,0,0,131
0,0,0,1,90,0,0,0,967
0,0,0,1,90,0,0,0,209
0,0,0,1,90,0,0,0,319
0,0,0,1,90,0,0,0,355
0,0,0,1,90,0,0,0,394
0,0,0,1,90,0,0,0,2702
0,0,0,1,90,0,0,0,374
0,0,0,1,90,0,0,0,356
0,0,0,1,90,0,0,0,2483
0,0,0,1,90,0,0,0,1500
0,0,0,1,90,0,0,0,139
0,0,0,1,90,0,0,0,495
0,0,0,1,90,0,0,0,638
0,0,0,1,53,0,0,0,104
0,0,0,1,53,0,0,0,19
0,0,0,1,90,0,0,0,319
0,0,0,1,90,0,0,0,986
0,0,0,1,90,0,0,0,330
0,0,0,1,90,0,0,0,194
0,0,0,1,90,0,0,0,996
0,0,0,1,90,0,0,0,416
0,0,0,1,90,0,0,0,82
0,0,0,1,90,0,0,0,1115
0,0,0,1,90,0,0,0,2290
0,0,0,1,53,0,0,0,55
0,0,0,1,90,0,0,0,47
0,0,0,1,90,0,0,0,42
0,0,0,1,90,0,0,0,49
0,0,0,1,53,0,0,0,75
0,0,0,1,90,0,0,0,49
0,0,0,1,90,0,0,0,54
0,0,0,1,90,0,0,0,50
0,0,0,1,90,0,0,0,49
0,0,0,1,90,0,0,0,46
6,3,3,1,37,0,0,0,247
0,0,0,1,156,0,0,0,51
0,0,0,1,156,0,0,0,340
0,0,0,1,156,0,0,0,151
0,0,0,1,156,0,0,0,209
0,0,0,1,156,0,0,0,1047
0,0,0,1,156,0,0,0,179
0,0,0,1,156,0,0,0,40
0,0,0,1,156,0,0,0,939
0,0,0,1,156,0,0,0,1085
0,0,0,1,138,0,0,0,421
0,0,0,1,156,0,0,0,80
0,0,0,1,156,0,0,0,228
0,0,0,1,156,0,0,0,213
0,0,0,1,156,0,0,0,257
0,0,0,1,138,0,0,0,166
0,0,0,1,156,0,0,0,40
0,0,0,1,156,0,0,0,219
0,0,0,1,156,0,0,0,883
0,0,0,1,156,0,0,0,87
0,0,0,1,156,0,0,0,355
0,0,0,1,156,0,0,0,459
0,0,0,1,156,0,0,0,441
0,0,0,1,156,0,0,0,107
0,0,0,1,156,0,0,0,86
0,0,0,1,156,0,0,0,321
0,0,0,1,156,0,0,0,19
0,0,0,1,156,0,0,0,177
0,0,0,1,156,0,0,0,771
0,0,0,1,156,0,0,0,1289
0,0,0,1,156,0,0,0,44
0,0,0,1,127,0,0,0,484
0,0,0,1,156,0,0,0,419
0,0,0,1,156,0,0,0,72
0,0,0,1,138,0,0,0,192
0,0,0,1,156,0,0,0,208
0,0,0,1,156,0,0,0,40
0,0,0,1,156,0,0,0,243
0,0,0,1,156,0,0,0,110
0,0,0,1,156,0,0,0,351
0,0,0,1,156,0,0,0,636
0,0,0,1,156,0,0,0,169
0,0,0,1,156,0,0,0,311
0,0,0,1,156,0,0,0,57
0,0,0,1,156,0,0,0,38
0,0,0,2,154,0,0,0,0
0,0,0,2,154,0,0,0,0
4,2,2,1,64,1,0,0,843
6,3,3,1,158,0,0,0,264
63,55,8,1,148,0,0,0,138
185,82,103,2,144,0,0,0,1185
18,9,9,1,148,0,0,0,48
5,5,0,2,148,0,0,0,70
0,0,0,2,148,0,0,0,59
0,0,0,1,148,0,0,0,58
0,0,0,1,148,0,0,0,192
3,2,1,1,148,0,0,0,170
2,1,1,1,148,0,0,0,99
9,8,1,1,148,0,0,0,34
0,0,0,1,148,0,0,0,89
0,0,0,2,148,0,0,0,19
16,11,5,1,148,0,0,0,229
6,3,3,1,148,0,0,0,73
0,0,0,1,148,0,0,0,29
2,2,0,1,148,0,0,0,146
2,2,0,1,148,0,0,0,53
0,0,0,2,148,0,0,0,141
10,9,1,1,148,0,0,0,463
0,0,0,2,148,0,0,0,43
0,0,0,1,148,0,0,0,49
0,0,0,1,148,0,0,0,69
2,1,1,1,148,0,0,0,57
29,25,4,1,148,0,0,0,145
6,3,3,1,148,0,0,0,128
2,1,1,1,148,0,0,0,78
62,61,1,1,148,0,0,0,196
6,5,1,1,148,0,0,0,26
6,3,3,1,148,0,0,0,78
0,0,0,1,148,0,0,0,29
45,25,20,1,148,0,0,0,454
201,137,64,1,148,0,0,0,319
13,5,8,1,148,0,0,0,215
2,1,1,1,148,0,0,0,35
135,88,47,1,148,0,0,0,373
5,3,2,1,148,0,0,0,161
9,3,6,1,148,0,0,0,189
0,0,0,1,148,0,0,0,31
5,5,0,2,148,0,0,0,67
24,14,10,1,148,0,0,0,142
6,3,3,1,148,0,0,0,153
6,3,3,1,148,0,0,0,33
6,3,3,1,148,0,0,0,380
25,2,23,1,148,0,0,0,64
5,5,0,2,148,0,0,0,65
0,0,0,2,148,0,0,0,19
17,12,5,1,148,0,0,0,43
67,28,39,1,148,0,0,0,123
12,6,6,2,144,0,0,0,74
0,0,0,1,148,0,0,0,29
0,0,0,1,148,0,0,0,1462
0,0,0,2,148,0,0,0,43
26,23,3,1,148,0,0,0,313
2,1,1,1,148,0,0,0,18
0,0,0,2,148,0,0,0,438
3,2,1,1,148,0,0,0,451
4,3,1,1,148,0,0,0,70
5,5,0,2,148,0,0,0,52
0,0,0,2,148,0,0,0,34
86,48,38,1,148,0,0,0,129
6,3,3,1,148,0,0,0,128
127,108,19,1,148,0,0,0,318
12,6,6,1,148,0,0,0,280
52,45,7,1,148,0,0,0,102
